title,date,subject,gilligan_related,url,author,section,subject_type,notes
Martin Scorsese Will Introduce,2021-05-05T00:30:41+00:00,,review,https://www.slashfilm.com/580886/2021-tcm-classic-film-festival-scorsese/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits: Andrew Garfield Denies,2021-05-05T01:00:47+00:00,,review,https://www.slashfilm.com/580880/superhero-bits-2156/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: Marvel,2021-05-05T12:00:16+00:00,,review,https://www.slashfilm.com/580892/the-morning-watch-marvels-eternals-footage-easter-eggs-rating-skydiving-scenes-in-movies-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T13:00:21+00:00,,review,https://www.slashfilm.com/580894/the-falcon-and-the-winter-soldier-honest-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2021-05-05T14:00:49+00:00,,review,https://www.slashfilm.com/580893/the-quarantine-stream-pet-stars/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T15:00:31+00:00,,review,https://www.slashfilm.com/580898/the-marvels-black-panther-wakanda-forever-logline/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T15:26:06+00:00,,review,https://www.slashfilm.com/580902/house-of-the-dragon-first-look/,,,,Automated collection; review subject and Gilligan flag manually.
"New Superman Movie Is Looking For A Black Director, With Barry Jenkins, Regina King, And More As Possibilities - SlashFilm",2021-05-05T15:34:46+00:00,,review,https://www.slashfilm.com/580901/black-superman-movie-director/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T16:30:18+00:00,,review,https://www.slashfilm.com/580904/a-quiet-place-part-ii-trailer-teaser/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T17:00:41+00:00,,review,https://www.slashfilm.com/580906/loki-release-date/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T17:30:55+00:00,,review,https://www.slashfilm.com/580897/benedetta-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Netflix Is Giving Zack Snyder,2021-05-05T18:00:38+00:00,,review,https://www.slashfilm.com/580907/army-of-the-dead-in-theaters/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T18:30:06+00:00,,review,https://www.slashfilm.com/580912/red-sonja-movie-hannah-john-kamen/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T19:00:23+00:00,,review,https://www.slashfilm.com/580910/indiana-jones-5-script-mads-mikkelsen/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T19:30:34+00:00,,review,https://www.slashfilm.com/580909/castlevania-season-4-images/,,,,Automated collection; review subject and Gilligan flag manually.
Blumhouse Announces The 2021 BlumFest Is Coming To Kick-Off Halloween In October - SlashFilm,2021-05-05T20:00:51+00:00,,review,https://www.slashfilm.com/580896/blumhouse-blumfest-2021/,,,,Automated collection; review subject and Gilligan flag manually.
"Water Cooler: Mitchells Vs. The Machines, Disneyland Reopening, Brigadoon, Without Remorse, The Map Of Tiny Perfect Things, In The Heights, Galaxy",2021-05-05T20:15:21+00:00,,review,https://www.slashfilm.com/580916/water-cooler-mitchells-vs-the-machines-disneyland-reopening-brigadoon-without-remorse-the-map-of-tiny-perfect-things-in-the-heights-galaxys-edge-mystery-men-i-saw-the-devil/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T20:30:44+00:00,,review,https://www.slashfilm.com/580913/rugrats-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
New,2021-05-05T21:00:05+00:00,,review,https://www.slashfilm.com/580885/cruella-teaser-see-the-origin-of-cruel/,,,,Automated collection; review subject and Gilligan flag manually.
Disinfecting Movie Theaters Between Screenings Is Now Optional - SlashFilm,2021-05-05T21:30:26+00:00,,review,https://www.slashfilm.com/580908/disinfecting-movie-theaters/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T22:00:46+00:00,,review,https://www.slashfilm.com/580891/plan-b-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
AFI Launches Virtual Gallery Of Beloved TCM Host Robert Osborne,2021-05-05T22:30:08+00:00,,review,https://www.slashfilm.com/580900/afi-robert-osborne-tcm-intros/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T23:00:54+00:00,,review,https://www.slashfilm.com/580895/thomasin-mckenzie-to-lead-kerri-strug-movie-perfect/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T23:30:47+00:00,,review,https://www.slashfilm.com/580915/succession-season-3-cast-adrien-brody-alexander-skarsgard/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T00:00:19+00:00,,review,https://www.slashfilm.com/580903/cruella-featurette/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T00:30:45+00:00,,review,https://www.slashfilm.com/580914/awake-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2021-05-06T01:00:16+00:00,,review,https://www.slashfilm.com/580917/superhero-bits-2157/,,,,Automated collection; review subject and Gilligan flag manually.
/Filmcast Ep. 617 - The Mitchells Vs. The Machines (GUEST: Dan Gvozden From The Amazing Spider-Talk) - SlashFilm,2021-05-06T03:00:31+00:00,,review,https://www.slashfilm.com/580875/filmcast-ep-617-the-mitchells-vs-the-machines-guest-dan-gvozden-from-the-amazing-spider-talk/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: The,2021-05-06T12:00:24+00:00,,review,https://www.slashfilm.com/580921/the-morning-watch-harry-potter-featurette-has-cast-visit-departments-when-toy-story-2-got-deleted-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T13:44:05+00:00,,review,https://www.slashfilm.com/580923/stranger-things-season-4-teaser-eleven/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T14:03:17+00:00,,review,https://www.slashfilm.com/580925/final-a-quiet-place-part-ii-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T15:00:52+00:00,,review,https://www.slashfilm.com/580899/record-of-lodoss-war/,,,,Automated collection; review subject and Gilligan flag manually.
Blake Lively To Star In Diablo Cody-Penned Netflix Comic Book Movie,2021-05-06T15:30:22+00:00,,review,https://www.slashfilm.com/580922/blake-lively-diablo-cody-lady-killer-movie/,,,,Automated collection; review subject and Gilligan flag manually.
Exclusive,2021-05-06T16:00:49+00:00,,review,https://www.slashfilm.com/580927/exclusive-benny-loves-you-clip/,,,,Automated collection; review subject and Gilligan flag manually.
Paramount+ Will Release One Original Movie Every Week Starting In 2022 - SlashFilm,2021-05-06T16:30:30+00:00,,review,https://www.slashfilm.com/580931/paramount-plus-movies-in-2022/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T17:00:50+00:00,,review,https://www.slashfilm.com/580928/legends-of-tomorrow-season-6/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T17:30:58+00:00,,review,https://www.slashfilm.com/580929/scott-pilgrim-vs-the-world-in-theaters-and-4k-ultra-hd/,,,,Automated collection; review subject and Gilligan flag manually.
Michael B. Jordan Reveals He Bombed His,2021-05-06T18:00:40+00:00,,review,https://www.slashfilm.com/580935/michael-b-jordan-star-wars-audition/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T18:30:31+00:00,,review,https://www.slashfilm.com/580930/john-david-washington-true-love-movie/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T19:00:43+00:00,,review,https://www.slashfilm.com/580924/falcon-and-the-winter-soldier-composer-interview/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T19:30:28+00:00,,review,https://www.slashfilm.com/580934/f9-featurette-practical-effects/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T20:00:14+00:00,,review,https://www.slashfilm.com/580932/the-amusement-park-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Daily Podcast: Who Will Direct WB,2021-05-06T20:30:57+00:00,,review,https://www.slashfilm.com/580940/daily-podcast-who-will-direct-wbs-black-superman-movie-plus-loki-red-sonja-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2021-05-06T21:00:48+00:00,,review,https://www.slashfilm.com/580926/the-quarantine-stream-blue-chips-is-one-of-the-great-basketball-movies-of-the-1990s/,,,,Automated collection; review subject and Gilligan flag manually.
Here,2021-05-06T21:30:52+00:00,,review,https://www.slashfilm.com/580938/dave-bautista-army-of-the-dead/,,,,Automated collection; review subject and Gilligan flag manually.
Amazon,2021-05-06T22:00:00+00:00,,review,https://www.slashfilm.com/580936/paper-girls-cast/,,,,Automated collection; review subject and Gilligan flag manually.
Owen Wilson To Star In Family Action Movie,2021-05-06T22:30:54+00:00,,review,https://www.slashfilm.com/580937/owen-wilson-secret-headquarters/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-06T23:00:45+00:00,,review,https://www.slashfilm.com/580941/guardians-of-the-galaxy-vol-3-drax-future/,,,,Automated collection; review subject and Gilligan flag manually.
Amazon Horror Anthology Series Being Developed By,2021-05-06T23:30:59+00:00,,review,https://www.slashfilm.com/580939/amazon-horror-anthology-series/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T00:00:43+00:00,,review,https://www.slashfilm.com/580943/the-green-knight-character-posters/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T00:30:01+00:00,,review,https://www.slashfilm.com/580942/hello-tomorrow-billy-crudup/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2021-05-07T01:00:50+00:00,,review,https://www.slashfilm.com/580933/superhero-bits-2158/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: Analyzing The,2021-05-07T12:00:33+00:00,,review,https://www.slashfilm.com/580946/the-morning-watch-analyzing-the-stranger-things-4-trailer-making-of-fallonvision-parody-more/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: Playmobil Is Releasing Even More,2021-05-07T13:00:37+00:00,,review,https://www.slashfilm.com/580947/playmobil-back-to-the-future-playsets/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T14:00:09+00:00,,review,https://www.slashfilm.com/580950/bad-batch-cut-and-run-review/,,,,Automated collection; review subject and Gilligan flag manually.
New,2021-05-07T15:00:35+00:00,,review,https://www.slashfilm.com/580952/muppets-haunted-mansion-special/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T16:00:26+00:00,,review,https://www.slashfilm.com/580956/wonder-woman-3d-indiana-jones-prints-bottleneck/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T17:00:59+00:00,,review,https://www.slashfilm.com/580953/bad-batch-cut-and-run-breakdown/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T17:30:46+00:00,,review,https://www.slashfilm.com/580955/the-office-intended-to-make-a-famous-athlete-the-father-of-jans-baby/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T18:00:02+00:00,,review,https://www.slashfilm.com/580920/returnal-review/,,,,Automated collection; review subject and Gilligan flag manually.
Cinemark Signs Deals With 5 Major Hollywood Studios For Shorter Theatrical Windows - SlashFilm,2021-05-07T18:30:06+00:00,,review,https://www.slashfilm.com/580957/cinemark-theatrical-deals-hollywood-studios/,,,,Automated collection; review subject and Gilligan flag manually.
"Mads Mikkelsen Plans To Make Grindelwald His ""Own"" After Replacing Johnny Depp In",2021-05-07T19:00:47+00:00,,review,https://www.slashfilm.com/580951/mads-mikkelsen-grindelwald-fantastic-beasts-3/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T20:00:37+00:00,,review,https://www.slashfilm.com/580949/pretty-guardian-sailor-moon-eternal-the-movie-trailer-official/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Movie Theater Sanitization, The Muppets, Time Cut, Guardians Of The Galaxy, Army Of The Dead - SlashFilm",2021-05-07T20:15:22+00:00,,review,https://www.slashfilm.com/580968/daily-podcast-movie-theater-sanitization-the-muppets-time-cut-guardians-of-the-galaxy-army-of-the-dead/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T20:30:40+00:00,,review,https://www.slashfilm.com/580960/stay-frosty/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T21:00:17+00:00,,review,https://www.slashfilm.com/580944/renfield-movie-update/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T21:30:20+00:00,,review,https://www.slashfilm.com/580962/army-of-the-dead-event-first-15-minutes/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T22:00:00+00:00,,review,https://www.slashfilm.com/580969/faces-of-death-reimagining/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-07T22:30:03+00:00,,review,https://www.slashfilm.com/580963/killer-klowns-sequel-woes/,,,,Automated collection; review subject and Gilligan flag manually.
TV Bits:,2021-05-07T23:00:17+00:00,,review,https://www.slashfilm.com/580919/tv-bits-36/,,,,Automated collection; review subject and Gilligan flag manually.
Listen To A Track From Nicholas Britell,2021-05-07T23:30:05+00:00,,review,https://www.slashfilm.com/580961/the-underground-railroad-soundtrack/,,,,Automated collection; review subject and Gilligan flag manually.
"Sequel Bits: Top Gun: Maverick, Mission Impossible 7, The Meg 2, And More - SlashFilm",2021-05-08T00:00:19+00:00,,review,https://www.slashfilm.com/580918/sequel-bits-top-gun-maverick-mission-impossible-7-the-meg-2-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
